incident_id,vessel_mmsi,vessel_name,vessel_type,signal_type,signal_date_utc,lat,lon,sar_confidence,gap_hours,gap_start_utc,gap_end_utc,details
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35696,15.25608,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 6.0 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35645,15.26582,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 6.5 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35813,15.28992,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 7.8 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35813,15.35715,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.6 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35674,15.34968,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.1 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35725,15.29226,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 7.9 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35703,15.3543,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.4 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35681,15.29548,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 8.0 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35681,15.35334,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.3 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35579,15.29724,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 8.1 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35579,15.35085,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.1 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35527,15.37158,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 12.4 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.3541,15.27783,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 6.9 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.3541,15.3543,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.3 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35476,15.36946,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 12.2 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35476,15.35247,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.2 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35381,15.25461,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 5.7 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35417,15.37202,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 12.3 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35417,15.36953,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 12.2 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35396,15.36235,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.8 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35366,15.34946,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.0 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.3533,15.36272,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 11.8 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35315,15.36814,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 12.1 km. Peak SCR proxy confidence: 1.00.
INC-2022-09-26,,,,dark_vessel,2022-09-29T16:36:54+00:00,55.35308,15.27271,1.0,,,,SAR detection with no AIS vessel within 2 km. Nearest AIS: 6.6 km. Peak SCR proxy confidence: 1.00.
INC-2024-11-18,2614400,,Undefined,ais_blackout,2024-11-17T05:20:32+01:00,54.5397,16.54231,,36.47,2024-11-17T05:20:32+01:00,2024-11-18T17:48:52+01:00,"AIS blackout: 36.5h gap (2024-11-17T05:20:32+01:00 → 2024-11-18T17:48:52+01:00). Last seen at (54.5397, 16.54231), reappeared at (54.5397, 16.54231)."
INC-2024-11-18,2614400,,Undefined,ais_blackout,2024-11-18T18:08:12+01:00,54.5397,16.54231,,4.91,2024-11-18T18:08:12+01:00,2024-11-18T23:02:32+01:00,"AIS blackout: 4.9h gap (2024-11-18T18:08:12+01:00 → 2024-11-18T23:02:32+01:00). Last seen at (54.5397, 16.54231), reappeared at (54.5397, 16.54231)."
INC-2024-11-18,2614400,,Undefined,ais_blackout,2024-11-18T23:02:32+01:00,54.5397,16.54231,,3.46,2024-11-18T23:02:32+01:00,2024-11-19T02:30:12+01:00,"AIS blackout: 3.5h gap (2024-11-18T23:02:32+01:00 → 2024-11-19T02:30:12+01:00). Last seen at (54.5397, 16.54231), reappeared at (54.5397, 16.54231)."
INC-2024-11-18,2614400,,Undefined,ais_blackout,2024-11-19T02:30:12+01:00,54.5397,16.54231,,8.2,2024-11-19T02:30:12+01:00,2024-11-19T10:42:02+01:00,"AIS blackout: 8.2h gap (2024-11-19T02:30:12+01:00 → 2024-11-19T10:42:02+01:00). Last seen at (54.5397, 16.54231), reappeared at (54.5397, 16.54231)."
INC-2024-11-18,2614700,,Undefined,ais_blackout,2024-11-17T13:01:31+01:00,54.09472,15.06392,,3.06,2024-11-17T13:01:31+01:00,2024-11-17T16:05:11+01:00,"AIS blackout: 3.1h gap (2024-11-17T13:01:31+01:00 → 2024-11-17T16:05:11+01:00). Last seen at (54.09472, 15.06392), reappeared at (54.09472, 15.06392)."
INC-2024-11-18,2614700,,Undefined,ais_blackout,2024-11-17T16:05:11+01:00,54.09472,15.06392,,23.74,2024-11-17T16:05:11+01:00,2024-11-18T15:49:41+01:00,"AIS blackout: 23.7h gap (2024-11-17T16:05:11+01:00 → 2024-11-18T15:49:41+01:00). Last seen at (54.09472, 15.06392), reappeared at (54.09472, 15.06392)."
INC-2024-11-18,2614700,,Undefined,ais_blackout,2024-11-18T16:07:51+01:00,54.09472,15.06392,,2.58,2024-11-18T16:07:51+01:00,2024-11-18T18:42:51+01:00,"AIS blackout: 2.6h gap (2024-11-18T16:07:51+01:00 → 2024-11-18T18:42:51+01:00). Last seen at (54.09472, 15.06392), reappeared at (54.09472, 15.06392)."
INC-2024-11-18,2614700,,Undefined,ais_blackout,2024-11-18T18:42:51+01:00,54.09472,15.06392,,16.56,2024-11-18T18:42:51+01:00,2024-11-19T11:16:31+01:00,"AIS blackout: 16.6h gap (2024-11-18T18:42:51+01:00 → 2024-11-19T11:16:31+01:00). Last seen at (54.09472, 15.06392), reappeared at (54.09472, 15.06392)."
INC-2024-11-18,111265120,FFK STC 120,Undefined,ais_dark_approach,nan,55.98909,15.79404,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.98909, 15.79404)."
INC-2024-11-18,209056000,NORDIC PORTO,Cargo,ais_dark_approach,nan,54.64351,15.00111,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (54.64351, 15.00111)."
INC-2024-11-18,209731000,DELAMAR,Cargo,ais_dark_approach,nan,55.86626,15.8652,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.86626, 15.8652)."
INC-2024-11-18,209764000,MARCO POLO,Passenger,ais_blackout,2024-11-16T08:27:46+01:00,54.92766,15.0003,,28.17,2024-11-16T08:27:46+01:00,2024-11-17T12:37:47+01:00,"AIS blackout: 28.2h gap (2024-11-16T08:27:46+01:00 → 2024-11-17T12:37:47+01:00). Last seen at (54.92386, 15.00021), reappeared at (54.93146, 15.00039)."
INC-2024-11-18,209764000,MARCO POLO,Passenger,ais_blackout,2024-11-17T15:12:17+01:00,55.48611,16.18654,,39.1,2024-11-17T15:12:17+01:00,2024-11-19T06:18:08+01:00,"AIS blackout: 39.1h gap (2024-11-17T15:12:17+01:00 → 2024-11-19T06:18:08+01:00). Last seen at (55.08666, 16.24931), reappeared at (55.88556, 16.12377)."
INC-2024-11-18,209764000,MARCO POLO,Passenger,ais_blackout,2024-11-19T08:04:15+01:00,55.99992,15.26226,,13.45,2024-11-19T08:04:15+01:00,2024-11-19T21:31:04+01:00,"AIS blackout: 13.4h gap (2024-11-19T08:04:15+01:00 → 2024-11-19T21:31:04+01:00). Last seen at (55.99994, 15.27392), reappeared at (55.9999, 15.2506)."
INC-2024-11-18,210223000,MV MANUELA S,Cargo,ais_dark_approach,nan,55.86677,15.89847,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.86677, 15.89847)."
INC-2024-11-18,210332000,GERDA,Cargo,ais_dark_approach,nan,55.50635,15.00073,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.50635, 15.00073)."
INC-2024-11-18,210362000,SANTIAGO I,Tanker,ais_dark_approach,nan,55.4777,15.00027,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.4777, 15.00027)."
INC-2024-11-18,210388000,LAUNKALNE,Cargo,ais_blackout,2024-11-17T07:15:47+01:00,55.86592,15.90222,,6.15,2024-11-17T07:15:47+01:00,2024-11-17T13:25:03+01:00,"AIS blackout: 6.2h gap (2024-11-17T07:15:47+01:00 → 2024-11-17T13:25:03+01:00). Last seen at (55.76485, 15.55541), reappeared at (55.96698, 16.24903)."
INC-2024-11-18,210388000,LAUNKALNE,Cargo,ais_blackout,2024-11-17T13:43:33+01:00,55.77204,15.64458,,9.72,2024-11-17T13:43:33+01:00,2024-11-17T23:26:32+01:00,"AIS blackout: 9.7h gap (2024-11-17T13:43:33+01:00 → 2024-11-17T23:26:32+01:00). Last seen at (55.96698, 16.24903), reappeared at (55.57711, 15.04013)."
INC-2024-11-18,210388000,LAUNKALNE,Cargo,ais_blackout,2024-11-17T23:27:09+01:00,55.63672,15.3791,,4.2,2024-11-17T23:27:09+01:00,2024-11-18T03:39:21+01:00,"AIS blackout: 4.2h gap (2024-11-17T23:27:09+01:00 → 2024-11-18T03:39:21+01:00). Last seen at (55.57711, 15.04013), reappeared at (55.69634, 15.71806)."
INC-2024-11-18,210388000,LAUNKALNE,Cargo,ais_blackout,2024-11-18T03:39:21+01:00,55.67277,15.60273,,24.06,2024-11-18T03:39:21+01:00,2024-11-19T03:43:00+01:00,"AIS blackout: 24.1h gap (2024-11-18T03:39:21+01:00 → 2024-11-19T03:43:00+01:00). Last seen at (55.69634, 15.71806), reappeared at (55.64921, 15.4874)."
INC-2024-11-18,210388000,LAUNKALNE,Cargo,ais_blackout,2024-11-19T03:45:00+01:00,55.63245,15.32464,,4.65,2024-11-19T03:45:00+01:00,2024-11-19T08:23:52+01:00,"AIS blackout: 4.7h gap (2024-11-19T03:45:00+01:00 → 2024-11-19T08:23:52+01:00). Last seen at (55.64921, 15.4874), reappeared at (55.61569, 15.16188)."
INC-2024-11-18,210504000,HELME,Cargo,ais_dark_approach,nan,55.51338,15.00058,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.51338, 15.00058)."
INC-2024-11-18,210731000,MSC ELKE F,Cargo,ais_dark_approach,nan,55.49328,15.00058,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.49328, 15.00058)."
INC-2024-11-18,210855000,KEY OCEAN,Tanker,ais_dark_approach,nan,55.48257,15.0001,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.48257, 15.0001)."
INC-2024-11-18,211286440,HANNI,Cargo,ais_blackout,2024-11-16T12:00:51+01:00,55.13176,16.3152,,48.41,2024-11-16T12:00:51+01:00,2024-11-18T12:25:37+01:00,"AIS blackout: 48.4h gap (2024-11-16T12:00:51+01:00 → 2024-11-18T12:25:37+01:00). Last seen at (54.76263, 16.38989), reappeared at (55.50089, 16.24051)."
INC-2024-11-18,211870240,NOVA,Cargo,ais_dark_approach,nan,54.63986,15.00069,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (54.63986, 15.00069)."
INC-2024-11-18,211870240,NOVA,Cargo,ais_blackout,2024-11-17T14:36:03+01:00,54.98681,16.3061,,38.93,2024-11-17T14:36:03+01:00,2024-11-19T05:31:48+01:00,"AIS blackout: 38.9h gap (2024-11-17T14:36:03+01:00 → 2024-11-19T05:31:48+01:00). Last seen at (54.76116, 16.35562), reappeared at (55.21246, 16.25658)."
INC-2024-11-18,212255000,BJOERNOE,Cargo,ais_dark_approach,nan,55.82014,15.71594,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.82014, 15.71594)."
INC-2024-11-18,212662000,PERNILLE,Cargo,ais_dark_approach,nan,55.84234,15.83602,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.84234, 15.83602)."
INC-2024-11-18,212856000,ALMA,Cargo,ais_dark_approach,nan,55.68446,16.14997,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.68446, 16.14997)."
INC-2024-11-18,218055220,UTE BRAREN,Cargo,ais_dark_approach,nan,55.80219,15.69338,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.80219, 15.69338)."
INC-2024-11-18,218601000,ELISABETH M. BORGESE,Other,ais_dark_approach,nan,55.96223,15.64305,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.96223, 15.64305)."
INC-2024-11-18,218601000,ELISABETH M. BORGESE,Other,ais_blackout,2024-11-18T22:45:14+01:00,55.5608,15.00014,,3.97,2024-11-18T22:45:14+01:00,2024-11-19T02:43:24+01:00,"AIS blackout: 4.0h gap (2024-11-18T22:45:14+01:00 → 2024-11-19T02:43:24+01:00). Last seen at (55.82577, 15.00027), reappeared at (55.29582, 15.00002)."
INC-2024-11-18,218795000,ROBIN HOOD,Passenger,ais_blackout,2024-11-17T00:47:20+01:00,55.89399,16.07448,,27.75,2024-11-17T00:47:20+01:00,2024-11-18T04:32:21+01:00,"AIS blackout: 27.8h gap (2024-11-17T00:47:20+01:00 → 2024-11-18T04:32:21+01:00). Last seen at (55.88645, 16.20344), reappeared at (55.90154, 15.94551)."
INC-2024-11-18,218795000,ROBIN HOOD,Passenger,ais_blackout,2024-11-18T05:50:45+01:00,55.99897,15.31424,,15.53,2024-11-18T05:50:45+01:00,2024-11-18T21:22:38+01:00,"AIS blackout: 15.5h gap (2024-11-18T05:50:45+01:00 → 2024-11-18T21:22:38+01:00). Last seen at (55.99799, 15.31913), reappeared at (55.99995, 15.30935)."
INC-2024-11-18,218795000,ROBIN HOOD,Passenger,ais_blackout,2024-11-18T22:49:55+01:00,55.89726,16.04431,,29.9,2024-11-18T22:49:55+01:00,2024-11-20T04:43:47+01:00,"AIS blackout: 29.9h gap (2024-11-18T22:49:55+01:00 → 2024-11-20T04:43:47+01:00). Last seen at (55.90138, 15.99954), reappeared at (55.89314, 16.08907)."
INC-2024-11-18,218856000,ANOUK,Cargo,ais_dark_approach,nan,55.80129,15.6627,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.80129, 15.6627)."
INC-2024-11-18,219002418,PETER,Passenger,ais_blackout,2024-11-15T14:01:25+01:00,55.22828,15.0004,,68.72,2024-11-15T14:01:25+01:00,2024-11-18T10:44:34+01:00,"AIS blackout: 68.7h gap (2024-11-15T14:01:25+01:00 → 2024-11-18T10:44:34+01:00). Last seen at (55.22848, 15.00029), reappeared at (55.22808, 15.0005)."
INC-2024-11-18,219002418,PETER,Passenger,ais_blackout,2024-11-18T13:57:15+01:00,55.23156,15.00024,,20.25,2024-11-18T13:57:15+01:00,2024-11-19T10:12:05+01:00,"AIS blackout: 20.2h gap (2024-11-18T13:57:15+01:00 → 2024-11-19T10:12:05+01:00). Last seen at (55.23259, 15.00017), reappeared at (55.23053, 15.0003)."
INC-2024-11-18,219014244,TITRO,Undefined,ais_blackout,2024-11-15T14:45:01+01:00,55.06256,15.13474,,44.13,2024-11-15T14:45:01+01:00,2024-11-17T10:52:52+01:00,"AIS blackout: 44.1h gap (2024-11-15T14:45:01+01:00 → 2024-11-17T10:52:52+01:00). Last seen at (55.06257, 15.13475), reappeared at (55.06256, 15.13473)."
INC-2024-11-18,219014244,TITRO,Undefined,ais_blackout,2024-11-17T11:15:52+01:00,55.06257,15.13474,,47.45,2024-11-17T11:15:52+01:00,2024-11-19T10:42:41+01:00,"AIS blackout: 47.5h gap (2024-11-17T11:15:52+01:00 → 2024-11-19T10:42:41+01:00). Last seen at (55.06257, 15.13477), reappeared at (55.06257, 15.13472)."
INC-2024-11-18,219016547,ELEPHANTEN,Passenger,ais_blackout,2024-11-17T08:13:33+01:00,55.06035,15.13565,,15.92,2024-11-17T08:13:33+01:00,2024-11-18T00:08:41+01:00,"AIS blackout: 15.9h gap (2024-11-17T08:13:33+01:00 → 2024-11-18T00:08:41+01:00). Last seen at (55.06258, 15.13561), reappeared at (55.05812, 15.1357)."
INC-2024-11-18,219016547,ELEPHANTEN,Passenger,ais_blackout,2024-11-18T11:29:32+01:00,55.05813,15.13577,,12.83,2024-11-18T11:29:32+01:00,2024-11-19T00:19:25+01:00,"AIS blackout: 12.8h gap (2024-11-18T11:29:32+01:00 → 2024-11-19T00:19:25+01:00). Last seen at (55.05814, 15.13577), reappeared at (55.05811, 15.13576)."
INC-2024-11-18,219016547,ELEPHANTEN,Passenger,ais_blackout,2024-11-19T07:50:21+01:00,55.05819,15.13578,,2.21,2024-11-19T07:50:21+01:00,2024-11-19T10:02:43+01:00,"AIS blackout: 2.2h gap (2024-11-19T07:50:21+01:00 → 2024-11-19T10:02:43+01:00). Last seen at (55.05819, 15.13578), reappeared at (55.05819, 15.13578)."
INC-2024-11-18,219017151,SIMA,Other,ais_dark_approach,nan,55.48877,15.00045,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.48877, 15.00045)."
INC-2024-11-18,219021615,RIB-KRST 850 001/16,SAR,ais_blackout,2024-11-17T07:02:46+01:00,55.26191,15.17257,,9.18,2024-11-17T07:02:46+01:00,2024-11-17T16:13:34+01:00,"AIS blackout: 9.2h gap (2024-11-17T07:02:46+01:00 → 2024-11-17T16:13:34+01:00). Last seen at (55.24756, 15.1739), reappeared at (55.27627, 15.17125)."
INC-2024-11-18,219021615,RIB-KRST 850 001/16,SAR,ais_blackout,2024-11-17T16:35:34+01:00,55.32003,15.1852,,64.91,2024-11-17T16:35:34+01:00,2024-11-20T09:30:03+01:00,"AIS blackout: 64.9h gap (2024-11-17T16:35:34+01:00 → 2024-11-20T09:30:03+01:00). Last seen at (55.32009, 15.18523), reappeared at (55.31997, 15.18518)."
INC-2024-11-18,219023449,R9 DITTE,Fishing,ais_dark_approach,nan,55.05872,15.13752,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.05872, 15.13752)."
INC-2024-11-18,219028076,,Undefined,ais_dark_approach,nan,55.05854,15.13252,,nan,nan,nan,"Dark approach: vessel first appeared near incident area with no prior track. First ping at (55.05854, 15.13252)."
INC-2024-11-18,219028115,LUNA SEAWAYS,Passenger,ais_blackout,2024-11-17T00:48:58+01:00,55.89456,16.16018,,27.02,2024-11-17T00:48:58+01:00,2024-11-18T03:50:15+01:00,"AIS blackout: 27.0h gap (2024-11-17T00:48:58+01:00 → 2024-11-18T03:50:15+01:00). Last seen at (55.8914, 16.28121), reappeared at (55.89773, 16.03915)."
INC-2024-11-18,219028115,LUNA SEAWAYS,Passenger,ais_blackout,2024-11-18T05:13:45+01:00,55.99988,15.3029,,14.11,2024-11-18T05:13:45+01:00,2024-11-18T19:20:11+01:00,"AIS blackout: 14.1h gap (2024-11-18T05:13:45+01:00 → 2024-11-18T19:20:11+01:00). Last seen at (55.99998, 15.29967), reappeared at (55.99978, 15.30613)."
INC-2024-11-18,219028115,LUNA SEAWAYS,Passenger,ais_blackout,2024-11-18T20:44:17+01:00,55.90101,15.99264,,32.56,2024-11-18T20:44:17+01:00,2024-11-20T05:17:38+01:00,"AIS blackout: 32.6h gap (2024-11-18T20:44:17+01:00 → 2024-11-20T05:17:38+01:00). Last seen at (55.90259, 15.9349), reappeared at (55.89942, 16.05037)."
INC-2024-11-18,219028116,AURA SEAWAYS,Passenger,ais_blackout,2024-11-17T11:06:51+01:00,55.10784,16.38068,,41.42,2024-11-17T11:06:51+01:00,2024-11-19T04:31:58+01:00,"AIS blackout: 41.4h gap (2024-11-17T11:06:51+01:00 → 2024-11-19T04:31:58+01:00). Last seen at (55.11152, 16.408), reappeared at (55.10417, 16.35337)."
INC-2024-11-18,219028116,AURA SEAWAYS,Passenger,ais_blackout,2024-11-19T06:46:28+01:00,55.18923,15.0006,,24.36,2024-11-19T06:46:28+01:00,2024-11-20T07:08:19+01:00,"AIS blackout: 24.4h gap (2024-11-19T06:46:28+01:00 → 2024-11-20T07:08:19+01:00). Last seen at (54.93388, 15.0005), reappeared at (55.44459, 15.0007)."
INC-2024-11-18,219030885,STENA ESTELLE,Undefined,ais_blackout,2024-11-16T22:06:38+01:00,55.93763,15.89924,,48.14,2024-11-16T22:06:38+01:00,2024-11-18T22:15:10+01:00,"AIS blackout: 48.1h gap (2024-11-16T22:06:38+01:00 → 2024-11-18T22:15:10+01:00). Last seen at (55.97295, 15.8114), reappeared at (55.90231, 15.98708)."
INC-2024-11-18,219030885,STENA ESTELLE,Undefined,ais_blackout,2024-11-18T22:15:10+01:00,55.93437,15.90408,,23.69,2024-11-18T22:15:10+01:00,2024-11-19T21:56:47+01:00,"AIS blackout: 23.7h gap (2024-11-18T22:15:10+01:00 → 2024-11-19T21:56:47+01:00). Last seen at (55.90231, 15.98708), reappeared at (55.96642, 15.82108)."
INC-2024-11-18,219031310,STENA EBBA,Undefined,ais_blackout,2024-11-16T12:04:15+01:00,55.93314,15.92425,,33.97,2024-11-16T12:04:15+01:00,2024-11-17T22:02:22+01:00,"AIS blackout: 34.0h gap (2024-11-16T12:04:15+01:00 → 2024-11-17T22:02:22+01:00). Last seen at (55.86879, 16.10246), reappeared at (55.99749, 15.74603)."
INC-2024-11-18,219031310,STENA EBBA,Undefined,ais_blackout,2024-11-17T22:07:10+01:00,55.94092,15.875,,36.24,2024-11-17T22:07:10+01:00,2024-11-19T10:21:23+01:00,"AIS blackout: 36.2h gap (2024-11-17T22:07:10+01:00 → 2024-11-19T10:21:23+01:00). Last seen at (55.98667, 15.77399), reappeared at (55.89517, 15.97601)."
INC-2024-11-18,219031336,NORDWIND,Pleasure,ais_blackout,2024-11-17T09:52:21+01:00,55.06102,15.07583,,3.1,2024-11-17T09:52:21+01:00,2024-11-17T12:58:21+01:00,"AIS blackout: 3.1h gap (2024-11-17T09:52:21+01:00 → 2024-11-17T12:58:21+01:00). Last seen at (55.06102, 15.07583), reappeared at (55.06102, 15.07583)."
INC-2024-11-18,219031336,NORDWIND,Pleasure,ais_blackout,2024-11-18T01:47:51+01:00,55.06101,15.07578,,3.09,2024-11-18T01:47:51+01:00,2024-11-18T04:53:17+01:00,"AIS blackout: 3.1h gap (2024-11-18T01:47:51+01:00 → 2024-11-18T04:53:17+01:00). Last seen at (55.06101, 15.07578), reappeared at (55.06101, 15.07578)."
INC-2024-11-18,219031487,STENA LIVIA,Passenger,ais_blackout,2024-11-16T16:52:35+01:00,55.69707,16.20588,,25.65,2024-11-16T16:52:35+01:00,2024-11-17T18:31:47+01:00,"AIS blackout: 25.6h gap (2024-11-16T16:52:35+01:00 → 2024-11-17T18:31:47+01:00). Last seen at (55.67163, 16.29979), reappeared at (55.72252, 16.11196)."
INC-2024-11-18,219031487,STENA LIVIA,Passenger,ais_blackout,2024-11-17T20:39:42+01:00,55.49237,15.00057,,29.43,2024-11-17T20:39:42+01:00,2024-11-19T02:05:15+01:00,"AIS blackout: 29.4h gap (2024-11-17T20:39:42+01:00 → 2024-11-19T02:05:15+01:00). Last seen at (55.54376, 15.00056), reappeared at (55.44099, 15.00057)."
INC-2024-11-18,219031487,STENA LIVIA,Passenger,ais_blackout,2024-11-19T04:26:09+01:00,55.68923,16.18112,,23.17,2024-11-19T04:26:09+01:00,2024-11-20T03:36:37+01:00,"AIS blackout: 23.2h gap (2024-11-19T04:26:09+01:00 → 2024-11-20T03:36:37+01:00). Last seen at (55.66829, 16.28637), reappeared at (55.71017, 16.07587)."
INC-2024-11-18,219031605,STENA SPIRIT,Undefined,ais_blackout,2024-11-17T07:40:55+01:00,55.96907,15.69706,,3.75,2024-11-17T07:40:55+01:00,2024-11-17T11:25:53+01:00,"AIS blackout: 3.8h gap (2024-11-17T07:40:55+01:00 → 2024-11-17T11:25:53+01:00). Last seen at (55.99946, 15.74257), reappeared at (55.93868, 15.65155)."
INC-2024-11-18,219031605,STENA SPIRIT,Undefined,ais_blackout,2024-11-17T13:05:39+01:00,55.73279,16.27362,,17.49,2024-11-17T13:05:39+01:00,2024-11-18T06:34:53+01:00,"AIS blackout: 17.5h gap (2024-11-17T13:05:39+01:00 → 2024-11-18T06:34:53+01:00). Last seen at (55.66354, 16.27551), reappeared at (55.80204, 16.27174)."
INC-2024-11-18,219031605,STENA SPIRIT,Undefined,ais_blackout,2024-11-18T07:58:29+01:00,55.89825,15.99624,,24.69,2024-11-18T07:58:29+01:00,2024-11-19T08:39:52+01:00,"AIS blackout: 24.7h gap (2024-11-18T07:58:29+01:00 → 2024-11-19T08:39:52+01:00). Last seen at (55.99904, 15.746), reappeared at (55.79747, 16.24648)."
INC-2024-11-18,219031814,LIVA BILLE,Pleasure,ais_blackout,2024-11-18T06:10:15+01:00,55.0627,15.13646,,2.69,2024-11-18T06:10:15+01:00,2024-11-18T08:51:36+01:00,"AIS blackout: 2.7h gap (2024-11-18T06:10:15+01:00 → 2024-11-18T08:51:36+01:00). Last seen at (55.06271, 15.13646), reappeared at (55.06269, 15.13645)."
INC-2024-11-18,219031814,LIVA BILLE,Pleasure,ais_blackout,2024-11-18T11:38:21+01:00,55.06271,15.13648,,5.68,2024-11-18T11:38:21+01:00,2024-11-18T17:19:13+01:00,"AIS blackout: 5.7h gap (2024-11-18T11:38:21+01:00 → 2024-11-18T17:19:13+01:00). Last seen at (55.06271, 15.13648), reappeared at (55.06271, 15.13648)."
